hannah_robot_kinetic,hannah_human_kinetic,tracy_robot_kinetic,tracy_human_kinetic,hannah_robot_effort,hannah_human_effort,tracy_robot_effort,tracy_human_effort
96.1402,113.3039,0.0000,0.0000,509.8970,1226.1232,0.0000,0.0000
91.7276,107.7232,0.0000,0.0000,713.4039,1543.2359,0.0000,0.0000
86.0793,100.6844,0.0000,0.0000,757.3507,1900.4117,0.0000,0.0000
76.9675,89.3669,0.0000,0.0000,790.8141,2103.2400,0.0000,0.0000
76.9675,89.3669,0.0000,0.0000,790.8141,2103.2400,0.0000,0.0000
69.0864,79.6336,0.0000,0.0000,784.6593,2136.3054,0.0000,0.0000
61.1628,68.3321,0.0000,0.0000,2316.1536,5798.9458,0.0000,0.0000
79.7493,92.2597,0.0000,0.0000,1668.2128,4049.8750,0.0000,0.0000
95.4272,112.6614,0.0000,0.0000,1023.1481,2449.9729,0.0000,0.0000
105.6861,127.3597,0.0000,0.0000,326.7147,904.2845,0.0000,0.0000
100.7864,122.1451,0.0000,0.0000,653.6795,1750.4509,0.0000,0.0000
91.9853,111.6888,0.0000,0.0000,839.2497,2242.9519,0.0000,0.0000
83.5986,101.4355,0.0000,0.0000,916.2016,2417.9238,0.0000,0.0000
71.4379,86.3498,0.0000,0.0000,931.8497,2415.3964,0.0000,0.0000
71.4379,86.3498,0.0000,0.0000,931.8497,2415.3964,0.0000,0.0000
60.6851,72.2363,0.0000,0.0000,851.0625,2193.8575,0.0000,0.0000
51.6611,61.5786,0.0000,0.0000,736.4785,1921.4069,0.0000,0.0000
46.9621,58.7927,0.0000,0.0000,903.8734,2342.1275,0.0000,0.0000
43.7159,58.4841,0.0000,0.0000,164.1312,502.7772,0.0000,0.0000
38.4349,53.0256,0.0000,0.0000,216.5687,626.9661,0.0000,0.0000
33.3939,46.7899,0.0000,0.0000,291.8978,767.0738,0.0000,0.0000
28.0224,40.0970,0.0000,0.0000,358.0321,895.2860,0.0000,0.0000
22.4018,32.2992,0.0000,0.0000,356.9538,909.6464,0.0000,0.0000
17.4680,25.2581,0.0000,0.0000,328.1269,851.6529,0.0000,0.0000
13.7119,19.5063,0.0000,0.0000,290.6397,753.8818,0.0000,0.0000
13.7119,19.5063,0.0000,0.0000,290.6397,753.8818,0.0000,0.0000
10.1504,14.5128,0.0000,0.0000,238.2387,623.8110,0.0000,0.0000
10.3648,15.0679,0.0000,0.0000,217.0588,600.4201,0.0000,0.0000
12.0533,17.7816,0.0000,0.0000,149.3386,509.6884,0.0000,0.0000
13.5946,19.9268,0.0000,0.0000,118.1615,447.3952,0.0000,0.0000
14.2123,19.8305,0.0000,0.0000,193.9598,582.9712,0.0000,0.0000
13.7914,18.6354,0.0000,0.0000,193.1113,552.8554,0.0000,0.0000
13.2611,17.3648,0.0000,0.0000,175.6468,496.6109,0.0000,0.0000
12.4440,15.5725,0.0000,0.0000,144.1591,395.9119,0.0000,0.0000
12.4440,15.5725,0.0000,0.0000,144.1591,395.9119,0.0000,0.0000
11.8307,14.3185,0.0000,0.0000,118.5015,314.4547,0.0000,0.0000
11.1887,13.0970,0.0000,0.0000,104.4140,265.7446,0.0000,0.0000
11.2920,12.8425,0.0000,0.0000,145.8137,360.6953,0.0000,0.0000
13.9170,15.6009,0.0000,0.0000,62.0862,196.2290,0.0000,0.0000
14.5187,16.1650,0.0000,0.0000,50.3803,148.5058,0.0000,0.0000
14.5940,16.1237,0.0000,0.0000,44.7040,110.9368,0.0000,0.0000
14.1655,15.5345,0.0000,0.0000,44.3806,118.4342,0.0000,0.0000
13.4337,14.6294,0.0000,0.0000,50.7560,145.3443,0.0000,0.0000
13.4337,14.6294,0.0000,0.0000,50.7560,145.3443,0.0000,0.0000
12.4993,13.5162,0.0000,0.0000,54.4518,158.4466,0.0000,0.0000
11.4636,12.3114,0.0000,0.0000,55.2535,161.3174,0.0000,0.0000
10.4667,11.1814,0.0000,0.0000,53.5454,155.3429,0.0000,0.0000
9.2946,9.8451,0.0000,0.0000,48.8152,140.4357,0.0000,0.0000
10.1495,10.4375,0.0000,0.0000,34.4000,104.6119,0.0000,0.0000
10.3647,10.6258,0.0000,0.0000,11.8922,45.1730,0.0000,0.0000
10.2865,10.5272,0.0000,0.0000,19.7623,50.7099,0.0000,0.0000
9.9462,10.1925,0.0000,0.0000,29.4743,74.2713,0.0000,0.0000
9.9462,10.1925,0.0000,0.0000,29.4743,74.2713,0.0000,0.0000
8.5221,8.7961,0.0000,0.0000,32.9368,116.4636,0.0000,0.0000
7.5090,7.7652,0.0000,0.0000,36.9607,137.3561,0.0000,0.0000
6.5652,6.7416,0.0000,0.0000,37.1640,141.8470,0.0000,0.0000
4.3217,4.4563,0.0000,0.0000,30.7131,125.2947,0.0000,0.0000
4.3217,4.4563,0.0000,0.0000,30.7131,367.1185,0.0000,0.0000
3.8812,4.2918,0.0000,0.0000,113.0159,324.0038,0.0000,0.0000
5.3111,6.3490,0.0000,0.0000,101.8428,292.3637,0.0000,0.0000
5.9552,7.3179,0.0000,0.0000,75.5770,223.4840,0.0000,0.0000
5.9552,7.3179,0.0000,0.0000,75.5770,223.4840,0.0000,0.0000
6.0671,7.7403,0.0000,0.0000,51.0947,159.7890,0.0000,0.0000
5.6266,7.4480,0.0000,0.0000,25.3811,86.2464,0.0000,0.0000
5.1267,6.8860,0.0000,0.0000,27.0416,84.9024,0.0000,0.0000
4.5274,6.1805,0.0000,0.0000,37.0418,103.8798,0.0000,0.0000
4.0471,5.4785,0.0000,0.0000,44.7992,115.8560,0.0000,0.0000
3.3311,4.3670,0.0000,0.0000,49.6918,122.7409,0.0000,0.0000
4.1917,5.6376,0.0000,0.0000,249.5300,553.8478,0.0000,0.0000
6.8020,9.2745,0.0000,0.0000,223.2176,480.3371,0.0000,0.0000
9.2181,12.6577,0.0000,0.0000,161.9422,356.8003,0.0000,0.0000
10.5388,14.6571,0.0000,0.0000,66.0179,167.0088,0.0000,0.0000
10.5295,14.8265,0.0000,0.0000,29.2602,78.9971,0.0000,0.0000
9.9534,14.1171,0.0000,0.0000,57.5748,131.2847,0.0000,0.0000
8.9344,12.7324,0.0000,0.0000,86.0863,195.2830,0.0000,0.0000
8.0294,11.4219,0.0000,0.0000,100.0879,231.1385,0.0000,0.0000
6.8328,9.6838,0.0000,0.0000,108.2799,250.5628,0.0000,0.0000
5.2751,7.1602,0.0000,0.0000,607.5274,1374.8471,0.0000,0.0000
10.5170,15.0174,0.0000,0.0000,532.8758,1113.1107,0.0000,0.0000
17.1161,24.3882,0.0000,0.0000,436.0792,935.2840,0.0000,0.0000
21.7667,31.3211,0.0000,0.0000,214.3891,463.6246,0.0000,0.0000
22.9536,33.5156,0.0000,0.0000,132.1437,312.7799,0.0000,0.0000
22.9536,33.5156,0.0000,0.0000,132.1437,312.7799,0.0000,0.0000
22.1865,33.0321,0.0000,0.0000,109.1968,245.7806,0.0000,0.0000
20.3935,30.6903,0.0000,0.0000,177.6561,380.8237,0.0000,0.0000
15.3048,23.6180,0.0000,0.0000,226.7179,499.2313,0.0000,0.0000
13.0075,19.9963,0.0000,0.0000,242.0573,527.9333,0.0000,0.0000
10.9330,16.3817,0.0000,0.0000,240.3170,520.2955,0.0000,0.0000
14.9663,21.5613,0.0000,0.0000,902.1228,2067.6040,0.0000,0.0000
14.9663,21.5613,0.0000,0.0000,902.1228,2067.6040,0.0000,0.0000
28.5860,40.7904,0.0000,0.0000,965.1413,2318.7603,0.0000,0.0000
38.9373,54.3651,0.0000,0.0000,695.6254,1710.5129,0.0000,0.0000
47.3878,65.1685,0.0000,0.0000,314.2762,841.2663,0.0000,0.0000
49.2142,67.9537,0.0000,0.0000,229.7189,522.9570,0.0000,0.0000
43.6563,60.6049,0.0000,0.0000,498.4915,1003.4457,0.0000,0.0000
38.6845,53.5164,0.0000,0.0000,546.8622,1218.9252,0.0000,0.0000
33.7823,45.9466,0.0000,0.0000,547.0525,1302.1584,0.0000,0.0000
28.8136,38.5788,0.0000,0.0000,519.9998,1264.7526,0.0000,0.0000
30.6398,41.1100,0.0000,0.0000,1739.0113,4447.3773,0.0000,0.0000
30.6398,41.1100,0.0000,0.0000,1739.0113,4447.3773,0.0000,0.0000
48.8059,63.2199,0.0000,0.0000,1460.4265,3557.5214,0.0000,0.0000
67.3172,86.4195,0.0000,0.0000,914.7750,2288.6974,0.0000,0.0000
74.9669,96.3447,0.0000,0.0000,365.0604,985.0044,0.0000,0.0000
72.0611,92.3288,0.0000,0.0000,458.5302,1077.0708,0.0000,0.0000
72.0611,92.3288,0.0000,0.0000,458.5302,1077.0708,0.0000,0.0000
55.0693,69.7815,0.0000,0.0000,649.8868,1735.9425,0.0000,0.0000
47.2773,59.6066,0.0000,0.0000,642.9943,1765.4043,0.0000,0.0000
38.6329,48.3049,0.0000,0.0000,593.6519,1653.3055,0.0000,0.0000
30.4852,38.2576,0.0000,0.0000,517.9155,1453.1045,0.0000,0.0000
30.4852,38.2576,0.0000,0.0000,517.9155,1453.1045,0.0000,0.0000
25.6609,31.5586,0.0000,0.0000,298.1407,835.6552,0.0000,0.0000
22.0092,26.9218,0.0000,0.0000,261.9376,756.8053,0.0000,0.0000
17.2444,21.1567,0.0000,0.0000,216.4607,642.6178,0.0000,0.0000
10.6402,12.6605,0.0000,0.0000,149.4960,449.3692,0.0000,0.0000
8.0942,9.6476,0.0000,0.0000,116.4505,365.5870,0.0000,0.0000
6.1469,7.1112,0.0000,0.0000,88.2424,284.8312,0.0000,0.0000
4.8011,5.4609,0.0000,0.0000,66.0394,220.9385,0.0000,0.0000
3.9230,4.4337,0.0000,0.0000,49.9337,172.1646,0.0000,0.0000
3.9230,4.4337,0.0000,0.0000,49.9337,172.1646,0.0000,0.0000
3.3675,3.7283,0.0000,0.0000,38.6222,134.5572,0.0000,0.0000
5.6671,5.8387,0.0000,0.0000,587.2809,1381.0522,0.0000,0.0000
15.0250,16.6797,0.0000,0.0000,755.7566,1861.6864,0.0000,0.0000
23.1417,26.5966,0.0000,0.0000,595.8359,1519.2534,0.0000,0.0000
29.4140,34.4761,0.0000,0.0000,312.0314,1077.5117,0.0000,0.0000
33.0664,39.3229,0.0000,0.0000,279.3874,692.8759,0.0000,0.0000
32.1820,38.2064,0.0000,0.0000,272.1872,584.1538,0.0000,0.0000
30.6210,36.3302,0.0000,0.0000,293.6417,628.0687,0.0000,0.0000
28.6313,33.6370,0.0000,0.0000,303.9982,789.9516,0.0000,0.0000
28.6313,33.6370,0.0000,0.0000,303.9982,789.9516,0.0000,0.0000
25.9278,30.1442,0.0000,0.0000,305.8075,857.4467,0.0000,0.0000
37.6565,43.2162,0.0000,0.0000,2165.0779,5826.5447,0.0000,0.0000
69.4159,79.7894,0.0000,0.0000,1972.8326,5400.5127,0.0000,0.0000
95.0780,112.9281,0.0000,0.0000,1322.7261,3928.0000,0.0000,0.0000
